% LegID, total_time, time, PosX, PosY, PosZ, VelX, VelY, VelZ, Q1, Q2, Q3, Delta_Q1, Delta_Q2, Delta_Q3
% Robot velocity: 20.000, Arc radius: 100, Leg fase: 3
0,0.000,0.000, -219.700, 150.240, -60.000, 30.000, 24.000, 0.000, 167.342, 40.125, -115.115, -0.102, 0.047, -0.145;
0,0.010,0.010, -219.399, 150.478, -60.000, 30.048, 23.940, 0.000, 167.240, 40.172, -115.260, -0.102, 0.047, -0.145;
0,0.020,0.020, -219.098, 150.717, -60.000, 30.096, 23.880, 0.000, 167.139, 40.218, -115.405, -0.102, 0.046, -0.145;
0,0.030,0.030, -218.796, 150.954, -59.999, 30.143, 23.820, 0.000, 167.037, 40.265, -115.549, -0.102, 0.046, -0.145;
0,0.040,0.040, -218.494, 151.192, -59.999, 30.191, 23.759, 0.000, 166.935, 40.311, -115.694, -0.102, 0.046, -0.145;
0,0.050,0.050, -218.191, 151.428, -59.999, 30.238, 23.699, 0.000, 166.833, 40.356, -115.838, -0.102, 0.046, -0.144;
0,0.060,0.060, -217.888, 151.664, -59.999, 30.286, 23.638, 0.000, 166.730, 40.402, -115.983, -0.102, 0.046, -0.144;
0,0.070,0.070, -217.585, 151.899, -59.999, 30.333, 23.578, 0.000, 166.628, 40.447, -116.127, -0.102, 0.045, -0.144;
0,0.080,0.080, -217.281, 152.134, -59.999, 30.380, 23.517, 0.000, 166.525, 40.492, -116.270, -0.103, 0.045, -0.144;
0,0.090,0.090, -216.976, 152.368, -59.998, 30.427, 23.456, 0.000, 166.423, 40.537, -116.414, -0.103, 0.045, -0.144;
0,0.100,0.100, -216.671, 152.601, -59.998, 30.474, 23.395, 0.000, 166.320, 40.582, -116.558, -0.103, 0.045, -0.144;
0,0.110,0.110, -216.366, 152.834, -59.998, 30.520, 23.334, 0.000, 166.217, 40.626, -116.701, -0.103, 0.044, -0.143;
0,0.120,0.120, -216.060, 153.066, -59.998, 30.567, 23.273, 0.000, 166.114, 40.670, -116.844, -0.103, 0.044, -0.143;
0,0.130,0.130, -215.754, 153.298, -59.998, 30.613, 23.212, 0.000, 166.011, 40.714, -116.988, -0.103, 0.044, -0.143;
0,0.140,0.140, -215.447, 153.529, -59.998, 30.660, 23.151, 0.000, 165.908, 40.757, -117.131, -0.103, 0.044, -0.143;
0,0.150,0.150, -215.140, 153.759, -59.998, 30.706, 23.089, 0.000, 165.804, 40.801, -117.273, -0.103, 0.043, -0.143;
0,0.160,0.160, -214.832, 153.989, -59.997, 30.752, 23.028, 0.000, 165.700, 40.844, -117.416, -0.104, 0.043, -0.143;
0,0.170,0.170, -214.524, 154.218, -59.997, 30.798, 22.966, 0.000, 165.597, 40.887, -117.558, -0.104, 0.043, -0.142;
0,0.180,0.180, -214.215, 154.447, -59.997, 30.844, 22.905, 0.000, 165.493, 40.929, -117.701, -0.104, 0.043, -0.142;
0,0.190,0.190, -213.906, 154.675, -59.997, 30.889, 22.843, 0.000, 165.389, 40.972, -117.843, -0.104, 0.042, -0.142;
0,0.200,0.200, -213.596, 154.902, -59.997, 30.935, 22.781, 0.000, 165.285, 41.014, -117.985, -0.104, 0.042, -0.142;
0,0.210,0.210, -213.286, 155.129, -59.997, 30.980, 22.719, 0.000, 165.180, 41.056, -118.127, -0.104, 0.042, -0.142;
0,0.220,0.220, -212.976, 155.355, -59.996, 31.026, 22.657, 0.000, 165.076, 41.097, -118.268, -0.104, 0.042, -0.142;
