% LegID, total_time, time, PosX, PosY, PosZ, VelX, VelY, VelZ, Q1, Q2, Q3, Delta_Q1, Delta_Q2, Delta_Q3
% Robot velocity: 80.000, Arc radius: 500, Leg fase: 1
1,0.000,0.000, -250.036, 40.394, -57.653, -6.400, 40.000, 235.619, 167.005, 39.367, -109.223, -0.120, 1.553, -0.756;
1,0.010,0.010, -250.073, 40.788, -55.313, -6.463, 39.994, 235.297, 166.885, 40.913, -109.945, -0.120, 1.546, -0.722;
1,0.020,0.020, -250.111, 41.182, -52.985, -6.526, 39.988, 234.329, 166.766, 42.447, -110.632, -0.119, 1.533, -0.687;
1,0.030,0.030, -250.151, 41.575, -50.676, -6.589, 39.982, 232.719, 166.647, 43.963, -111.281, -0.119, 1.516, -0.649;
1,0.040,0.040, -250.191, 41.969, -48.393, -6.652, 39.976, 230.471, 166.528, 45.457, -111.891, -0.119, 1.494, -0.610;
1,0.050,0.050, -250.234, 42.363, -46.140, -6.715, 39.969, 227.591, 166.409, 46.923, -112.461, -0.119, 1.467, -0.570;
1,0.060,0.060, -250.278, 42.758, -43.925, -6.778, 39.963, 224.087, 166.291, 48.358, -112.990, -0.118, 1.435, -0.529;
1,0.070,0.070, -250.323, 43.152, -41.754, -6.841, 39.956, 219.970, 166.173, 49.756, -113.477, -0.118, 1.398, -0.487;
1,0.080,0.080, -250.371, 43.546, -39.633, -6.904, 39.948, 215.249, 166.055, 51.112, -113.922, -0.118, 1.356, -0.445;
1,0.090,0.090, -250.420, 43.941, -37.566, -6.967, 39.941, 209.938, 165.937, 52.423, -114.326, -0.118, 1.311, -0.404;
1,0.100,0.100, -250.471, 44.336, -35.561, -7.031, 39.933, 204.052, 165.820, 53.683, -114.689, -0.117, 1.261, -0.362;
1,0.110,0.110, -250.524, 44.731, -33.622, -7.094, 39.925, 197.607, 165.703, 54.890, -115.011, -0.117, 1.207, -0.322;
1,0.120,0.120, -250.579, 45.126, -31.756, -7.157, 39.916, 190.620, 165.586, 56.040, -115.293, -0.117, 1.150, -0.283;
1,0.130,0.130, -250.636, 45.522, -29.966, -7.220, 39.907, 183.111, 165.470, 57.130, -115.538, -0.116, 1.090, -0.245;
1,0.140,0.140, -250.696, 45.917, -28.258, -7.283, 39.898, 175.099, 165.354, 58.157, -115.746, -0.116, 1.027, -0.208;
1,0.150,0.150, -250.757, 46.313, -26.637, -7.347, 39.889, 166.608, 165.238, 59.118, -115.919, -0.116, 0.961, -0.173;
1,0.160,0.160, -250.820, 46.710, -25.107, -7.410, 39.879, 157.660, 165.122, 60.012, -116.059, -0.116, 0.894, -0.140;
1,0.170,0.170, -250.885, 47.106, -23.673, -7.474, 39.869, 148.280, 165.007, 60.836, -116.168, -0.115, 0.824, -0.109;
1,0.180,0.180, -250.952, 47.503, -22.338, -7.537, 39.858, 138.494, 164.892, 61.590, -116.247, -0.115, 0.754, -0.080;
1,0.190,0.190, -251.021, 47.900, -21.107, -7.600, 39.848, 128.328, 164.777, 62.271, -116.300, -0.115, 0.682, -0.052;
1,0.200,0.200, -251.091, 48.297, -19.982, -7.664, 39.837, 117.810, 164.663, 62.880, -116.327, -0.114, 0.609, -0.027;
1,0.210,0.210, -251.164, 48.694, -18.967, -7.727, 39.825, 106.969, 164.548, 63.416, -116.331, -0.114, 0.535, -0.004;
1,0.220,0.220, -251.237, 49.091, -18.065, -7.791, 39.814, 95.835, 164.435, 63.877, -116.314, -0.114, 0.461, 0.017;
1,0.230,0.230, -251.313, 49.489, -17.277, -7.855, 39.802, 84.438, 164.321, 64.264, -116.277, -0.113, 0.387, 0.037;
1,0.240,0.240, -251.390, 49.886, -16.607, -7.918, 39.790, 72.810, 164.208, 64.578, -116.222, -0.113, 0.313, 0.055;
1,0.250,0.250, -251.468, 50.284, -16.057, -7.982, 39.778, 60.983, 164.095, 64.817, -116.151, -0.113, 0.239, 0.071;
