% LegID, total_time, time, PosX, PosY, PosZ, VelX, VelY, VelZ, Q1, Q2, Q3, Delta_Q1, Delta_Q2, Delta_Q3
% Robot velocity: 80.000, Arc radius: 1000, Leg fase: 1
3,0.000,0.000, 219.795, 230.963, -57.647, -18.400, 97.600, 235.619, 35.538, 32.753, -93.474, 0.256, 1.271, -0.505;
3,0.010,0.010, 219.589, 231.926, -55.299, -18.477, 97.584, 235.297, 35.793, 34.006, -93.942, 0.255, 1.253, -0.468;
3,0.020,0.020, 219.383, 232.889, -52.965, -18.554, 97.567, 234.329, 36.047, 35.237, -94.371, 0.254, 1.231, -0.429;
3,0.030,0.030, 219.177, 233.852, -50.649, -18.631, 97.551, 232.719, 36.301, 36.441, -94.760, 0.253, 1.204, -0.389;
3,0.040,0.040, 218.970, 234.816, -48.358, -18.708, 97.534, 230.471, 36.553, 37.615, -95.107, 0.252, 1.174, -0.347;
3,0.050,0.050, 218.764, 235.779, -46.099, -18.785, 97.518, 227.591, 36.804, 38.755, -95.412, 0.251, 1.140, -0.305;
3,0.060,0.060, 218.557, 236.743, -43.877, -18.862, 97.501, 224.087, 37.054, 39.856, -95.674, 0.250, 1.101, -0.262;
3,0.070,0.070, 218.351, 237.707, -41.700, -18.939, 97.485, 219.970, 37.304, 40.916, -95.894, 0.249, 1.060, -0.219;
3,0.080,0.080, 218.144, 238.672, -39.571, -19.017, 97.468, 215.249, 37.552, 41.931, -96.070, 0.248, 1.015, -0.177;
3,0.090,0.090, 217.938, 239.637, -37.499, -19.094, 97.452, 209.938, 37.800, 42.899, -96.205, 0.248, 0.967, -0.135;
3,0.100,0.100, 217.731, 240.602, -35.488, -19.171, 97.435, 204.052, 38.046, 43.815, -96.298, 0.247, 0.917, -0.093;
3,0.110,0.110, 217.525, 241.568, -33.544, -19.248, 97.418, 197.607, 38.292, 44.680, -96.351, 0.246, 0.864, -0.053;
3,0.120,0.120, 217.319, 242.534, -31.672, -19.325, 97.402, 190.620, 38.537, 45.489, -96.364, 0.245, 0.809, -0.013;
3,0.130,0.130, 217.113, 243.501, -29.877, -19.403, 97.385, 183.111, 38.780, 46.241, -96.340, 0.244, 0.752, 0.024;
3,0.140,0.140, 216.907, 244.468, -28.165, -19.480, 97.369, 175.099, 39.023, 46.935, -96.279, 0.243, 0.694, 0.061;
3,0.150,0.150, 216.701, 245.435, -26.539, -19.557, 97.353, 166.608, 39.265, 47.569, -96.184, 0.242, 0.634, 0.095;
3,0.160,0.160, 216.495, 246.404, -25.006, -19.635, 97.336, 157.660, 39.506, 48.143, -96.056, 0.241, 0.574, 0.128;
3,0.170,0.170, 216.289, 247.372, -23.568, -19.712, 97.320, 148.280, 39.746, 48.655, -95.898, 0.240, 0.512, 0.159;
3,0.180,0.180, 216.084, 248.341, -22.230, -19.790, 97.303, 138.494, 39.985, 49.106, -95.710, 0.239, 0.450, 0.187;
3,0.190,0.190, 215.878, 249.311, -20.996, -19.867, 97.287, 128.328, 40.222, 49.494, -95.496, 0.238, 0.388, 0.214;
3,0.200,0.200, 215.672, 250.280, -19.869, -19.945, 97.270, 117.810, 40.459, 49.820, -95.256, 0.237, 0.326, 0.240;
3,0.210,0.210, 215.466, 251.251, -18.852, -20.022, 97.254, 106.969, 40.695, 50.083, -94.993, 0.236, 0.263, 0.263;
3,0.220,0.220, 215.260, 252.221, -17.948, -20.100, 97.237, 95.835, 40.931, 50.284, -94.709, 0.235, 0.201, 0.285;
3,0.230,0.230, 215.054, 253.192, -17.159, -20.178, 97.221, 84.438, 41.165, 50.423, -94.404, 0.234, 0.139, 0.305;
3,0.240,0.240, 214.847, 254.163, -16.488, -20.255, 97.204, 72.810, 41.398, 50.501, -94.081, 0.233, 0.078, 0.323;
