% LegID, total_time, time, PosX, PosY, PosZ, VelX, VelY, VelZ, Q1, Q2, Q3, Delta_Q1, Delta_Q2, Delta_Q3
% Robot velocity: 80.000, Arc radius: 500, Leg fase: 3
2,0.000,0.000, -210.415, -260.463, -59.999, -41.600, -46.400, 0.000, -136.552, 27.306, -83.759, 0.014, -0.232, 0.500;
2,0.010,0.010, -210.831, -260.926, -59.998, -41.674, -46.334, 0.000, -136.539, 27.071, -83.257, 0.013, -0.234, 0.503;
2,0.020,0.020, -211.247, -261.388, -59.998, -41.748, -46.267, 0.000, -136.526, 26.835, -82.751, 0.013, -0.236, 0.505;
2,0.030,0.030, -211.664, -261.849, -59.997, -41.822, -46.200, 0.000, -136.513, 26.597, -82.243, 0.013, -0.238, 0.508;
2,0.040,0.040, -212.082, -262.309, -59.996, -41.896, -46.134, 0.000, -136.501, 26.357, -81.732, 0.012, -0.240, 0.511;
2,0.050,0.050, -212.500, -262.769, -59.995, -41.969, -46.067, 0.000, -136.489, 26.115, -81.218, 0.012, -0.242, 0.514;
2,0.060,0.060, -212.920, -263.228, -59.995, -42.043, -46.000, 0.000, -136.478, 25.871, -80.701, 0.012, -0.244, 0.517;
2,0.070,0.070, -213.340, -263.686, -59.994, -42.116, -45.933, 0.000, -136.466, 25.625, -80.180, 0.011, -0.246, 0.520;
2,0.080,0.080, -213.760, -264.144, -59.993, -42.190, -45.866, 0.000, -136.455, 25.377, -79.657, 0.011, -0.248, 0.523;
2,0.090,0.090, -214.182, -264.601, -59.992, -42.263, -45.798, 0.000, -136.445, 25.127, -79.131, 0.011, -0.250, 0.526;
2,0.100,0.100, -214.604, -265.057, -59.992, -42.336, -45.731, 0.000, -136.434, 24.875, -78.601, 0.010, -0.252, 0.530;
2,0.110,0.110, -215.027, -265.513, -59.991, -42.409, -45.663, 0.000, -136.424, 24.620, -78.068, 0.010, -0.255, 0.533;
2,0.120,0.120, -215.451, -265.968, -59.990, -42.482, -45.596, 0.000, -136.414, 24.363, -77.532, 0.010, -0.257, 0.536;
2,0.130,0.130, -215.875, -266.422, -59.989, -42.555, -45.528, 0.000, -136.405, 24.104, -76.992, 0.009, -0.259, 0.540;
2,0.140,0.140, -216.300, -266.876, -59.988, -42.628, -45.460, 0.000, -136.396, 23.843, -76.449, 0.009, -0.261, 0.543;
2,0.150,0.150, -216.726, -267.328, -59.988, -42.700, -45.392, 0.000, -136.387, 23.579, -75.903, 0.009, -0.264, 0.547;
2,0.160,0.160, -217.152, -267.781, -59.987, -42.773, -45.324, 0.000, -136.379, 23.314, -75.353, 0.008, -0.266, 0.550;
