% LegID, total_time, time, PosX, PosY, PosZ, VelX, VelY, VelZ, Q1, Q2, Q3, Delta_Q1, Delta_Q2, Delta_Q3
% Robot velocity: 20.000, Arc radius: 100, Leg fase: 3
4,0.000,0.000, 249.919, -40.700, -60.000, -8.000, -70.000, 0.000, -13.098, 37.796, -108.418, -0.223, -0.018, 0.050;
4,0.010,0.010, 249.836, -41.400, -60.000, -8.140, -69.984, 0.000, -13.322, 37.778, -108.367, -0.223, -0.019, 0.051;
4,0.020,0.020, 249.752, -42.099, -60.000, -8.280, -69.967, 0.000, -13.545, 37.758, -108.315, -0.223, -0.019, 0.052;
4,0.030,0.030, 249.666, -42.799, -60.000, -8.420, -69.950, 0.000, -13.768, 37.739, -108.263, -0.223, -0.019, 0.052;
4,0.040,0.040, 249.579, -43.498, -60.000, -8.560, -69.933, 0.000, -13.991, 37.719, -108.209, -0.223, -0.020, 0.053;
4,0.050,0.050, 249.491, -44.197, -60.000, -8.700, -69.916, 0.000, -14.214, 37.699, -108.155, -0.223, -0.020, 0.054;
4,0.060,0.060, 249.401, -44.896, -60.000, -8.839, -69.898, 0.000, -14.436, 37.678, -108.100, -0.223, -0.021, 0.055;
4,0.070,0.070, 249.310, -45.595, -60.000, -8.979, -69.880, 0.000, -14.659, 37.658, -108.044, -0.222, -0.021, 0.056;
4,0.080,0.080, 249.217, -46.294, -60.000, -9.119, -69.862, 0.000, -14.881, 37.636, -107.987, -0.222, -0.021, 0.057;
4,0.090,0.090, 249.123, -46.992, -60.000, -9.259, -69.843, 0.000, -15.103, 37.615, -107.929, -0.222, -0.022, 0.058;
4,0.100,0.100, 249.028, -47.690, -60.000, -9.398, -69.825, 0.000, -15.325, 37.593, -107.871, -0.222, -0.022, 0.059;
4,0.110,0.110, 248.931, -48.388, -60.000, -9.538, -69.806, 0.000, -15.547, 37.571, -107.811, -0.222, -0.022, 0.059;
4,0.120,0.120, 248.833, -49.086, -60.000, -9.678, -69.786, 0.000, -15.768, 37.548, -107.751, -0.222, -0.023, 0.060;
4,0.130,0.130, 248.733, -49.784, -60.000, -9.817, -69.767, 0.000, -15.990, 37.525, -107.690, -0.221, -0.023, 0.061;
4,0.140,0.140, 248.632, -50.481, -60.000, -9.957, -69.747, 0.000, -16.211, 37.502, -107.628, -0.221, -0.023, 0.062;
4,0.150,0.150, 248.530, -51.179, -60.000, -10.096, -69.726, 0.000, -16.432, 37.478, -107.565, -0.221, -0.024, 0.063;
4,0.160,0.160, 248.426, -51.876, -60.000, -10.236, -69.706, 0.000, -16.653, 37.454, -107.501, -0.221, -0.024, 0.064;
4,0.170,0.170, 248.321, -52.573, -60.000, -10.375, -69.685, 0.000, -16.874, 37.430, -107.436, -0.221, -0.024, 0.065;
4,0.180,0.180, 248.214, -53.269, -60.000, -10.515, -69.664, 0.000, -17.094, 37.405, -107.371, -0.221, -0.025, 0.066;
4,0.190,0.190, 248.106, -53.966, -60.000, -10.654, -69.643, 0.000, -17.315, 37.380, -107.304, -0.220, -0.025, 0.066;
4,0.200,0.200, 247.997, -54.662, -60.000, -10.793, -69.621, 0.000, -17.535, 37.355, -107.237, -0.220, -0.025, 0.067;
4,0.210,0.210, 247.886, -55.358, -60.000, -10.932, -69.599, 0.000, -17.755, 37.329, -107.169, -0.220, -0.026, 0.068;
4,0.220,0.220, 247.774, -56.053, -60.000, -11.072, -69.577, 0.000, -17.975, 37.303, -107.100, -0.220, -0.026, 0.069;
4,0.230,0.230, 247.660, -56.749, -60.000, -11.211, -69.555, 0.000, -18.194, 37.276, -107.030, -0.220, -0.026, 0.070;
4,0.240,0.240, 247.546, -57.444, -59.999, -11.350, -69.532, 0.000, -18.414, 37.250, -106.959, -0.219, -0.027, 0.071;
4,0.250,0.250, 247.429, -58.139, -59.999, -11.489, -69.509, 0.000, -18.633, 37.222, -106.887, -0.219, -0.027, 0.072;
4,0.260,0.260, 247.312, -58.834, -59.999, -11.628, -69.486, 0.000, -18.852, 37.195, -106.815, -0.219, -0.028, 0.073;
4,0.270,0.270, 247.192, -59.529, -59.999, -11.767, -69.462, 0.000, -19.071, 37.167, -106.741, -0.219, -0.028, 0.073;
4,0.280,0.280, 247.072, -60.223, -59.999, -11.906, -69.438, 0.000, -19.289, 37.139, -106.667, -0.219, -0.028, 0.074;
