% LegID, total_time, time, PosX, PosY, PosZ, VelX, VelY, VelZ, Q1, Q2, Q3, Delta_Q1, Delta_Q2, Delta_Q3
% Robot velocity: 80.000, Arc radius: 1000000000, Leg fase: 1
3,0.000,0.000, 219.980, 230.787, -57.646, -0.000, 80.000, 235.619, 35.467, 32.737, -93.439, 0.185, 1.255, -0.469;
3,0.010,0.010, 219.960, 231.575, -55.298, -0.000, 80.000, 235.297, 35.652, 33.974, -93.871, 0.184, 1.237, -0.433;
3,0.020,0.020, 219.941, 232.363, -52.962, -0.000, 80.000, 234.329, 35.835, 35.188, -94.266, 0.183, 1.214, -0.394;
3,0.030,0.030, 219.922, 233.151, -50.646, -0.000, 80.000, 232.719, 36.018, 36.376, -94.620, 0.183, 1.188, -0.355;
3,0.040,0.040, 219.903, 233.940, -48.354, -0.000, 80.000, 230.471, 36.200, 37.532, -94.934, 0.182, 1.157, -0.314;
3,0.050,0.050, 219.886, 234.728, -46.094, -0.000, 80.000, 227.591, 36.381, 38.654, -95.206, 0.181, 1.122, -0.272;
3,0.060,0.060, 219.869, 235.518, -43.872, -0.000, 80.000, 224.087, 36.561, 39.738, -95.437, 0.180, 1.084, -0.230;
3,0.070,0.070, 219.853, 236.307, -41.694, -0.000, 80.000, 219.970, 36.740, 40.780, -95.625, 0.179, 1.042, -0.188;
3,0.080,0.080, 219.837, 237.098, -39.565, -0.000, 80.000, 215.249, 36.919, 41.777, -95.771, 0.179, 0.997, -0.146;
3,0.090,0.090, 219.822, 237.888, -37.492, -0.000, 80.000, 209.938, 37.097, 42.725, -95.875, 0.178, 0.949, -0.104;
3,0.100,0.100, 219.809, 238.680, -35.480, -0.000, 80.000, 204.052, 37.273, 43.624, -95.939, 0.177, 0.898, -0.064;
3,0.110,0.110, 219.796, 239.472, -33.535, -0.000, 80.000, 197.607, 37.450, 44.469, -95.963, 0.176, 0.846, -0.024;
3,0.120,0.120, 219.784, 240.264, -31.663, -0.000, 80.000, 190.620, 37.625, 45.260, -95.948, 0.175, 0.791, 0.015;
3,0.130,0.130, 219.773, 241.058, -29.868, -0.000, 80.000, 183.111, 37.799, 45.994, -95.896, 0.174, 0.734, 0.052;
3,0.140,0.140, 219.762, 241.852, -28.155, -0.000, 80.000, 175.099, 37.973, 46.670, -95.809, 0.174, 0.676, 0.087;
3,0.150,0.150, 219.753, 242.646, -26.530, -0.000, 80.000, 166.608, 38.146, 47.286, -95.688, 0.173, 0.616, 0.121;
3,0.160,0.160, 219.745, 243.441, -24.996, -0.000, 80.000, 157.660, 38.318, 47.842, -95.535, 0.172, 0.556, 0.153;
3,0.170,0.170, 219.737, 244.237, -23.558, -0.000, 80.000, 148.280, 38.489, 48.338, -95.352, 0.171, 0.495, 0.183;
3,0.180,0.180, 219.730, 245.033, -22.220, -0.000, 80.000, 138.494, 38.660, 48.771, -95.141, 0.170, 0.434, 0.211;
3,0.190,0.190, 219.724, 245.830, -20.985, -0.000, 80.000, 128.328, 38.829, 49.143, -94.903, 0.170, 0.372, 0.238;
3,0.200,0.200, 219.718, 246.628, -19.858, -0.000, 80.000, 117.810, 38.998, 49.453, -94.641, 0.169, 0.310, 0.262;
3,0.210,0.210, 219.713, 247.426, -18.841, -0.000, 80.000, 106.969, 39.166, 49.701, -94.357, 0.168, 0.248, 0.285;
3,0.220,0.220, 219.709, 248.224, -17.936, -0.000, 80.000, 95.835, 39.334, 49.888, -94.051, 0.167, 0.186, 0.305;
3,0.230,0.230, 219.705, 249.023, -17.147, -0.000, 80.000, 84.438, 39.500, 50.013, -93.727, 0.166, 0.125, 0.325;
3,0.240,0.240, 219.702, 249.822, -16.476, -0.000, 80.000, 72.810, 39.666, 50.077, -93.384, 0.166, 0.064, 0.343;
3,0.250,0.250, 219.699, 250.622, -15.925, -0.000, 80.000, 60.983, 39.831, 50.081, -93.025, 0.165, 0.004, 0.359;
3,0.260,0.260, 219.696, 251.421, -15.494, -0.000, 80.000, 48.988, 39.995, 50.025, -92.650, 0.164, -0.056, 0.375;
3,0.270,0.270, 219.694, 252.221, -15.186, -0.000, 80.000, 36.859, 40.158, 49.909, -92.261, 0.163, -0.115, 0.389;
3,0.280,0.280, 219.692, 253.021, -15.001, -0.000, 80.000, 24.629, 40.321, 49.735, -91.857, 0.163, -0.174, 0.403;
3,0.290,0.290, 219.689, 253.821, -14.939, -0.000, 80.000, 12.331, 40.483, 49.503, -91.440, 0.162, -0.232, 0.417;
3,0.300,0.300, 219.687, 254.621, -15.001, -0.000, 80.000, -0.000, 40.644, 49.213, -91.010, 0.161, -0.290, 0.430;
3,0.310,0.310, 219.685, 255.421, -15.187, -0.000, 80.000, -12.331, 40.804, 48.866, -90.566, 0.160, -0.347, 0.444;
